index,Unnamed: 0,headline_no_site,site,time,country,bias,year
599,276910,Mother and daughter murder trial witnesses flee to Spain,liverpoolecho.co.uk,2019-12-23 08:00:00+00:00,UK,0.3333333333333333,2019
600,14680,5 women have filed lawsuits against Monster Energy alleging sexual discrimination and abuse by executives,businessinsider.com,2018-01-24 08:00:00+00:00,India,0.1666666666666666,2018
601,330492,"Four involved in Bengaluru prostitution racket held for sexually abusing young girl, recording the act",newindianexpress.com,2021-05-27 07:00:00+00:00,India,0.1666666666666666,2021
602,275436,12 year old girl sexually assaulted in bed by man who climbed through her window,liverpoolecho.co.uk,2013-10-09 07:00:00+00:00,UK,0.3333333333333333,2013
603,367683,Assam: 14 year old girl girl kills self 'after sexual assault'; college teacher held,oneindia.com,2021-05-19 07:00:00+00:00,India,0.1666666666666666,2021
604,11329,"Women accuse ex campus doctor of sexual abuse, say the school 'let it happen'",abcnews.go.com,2018-07-23 07:00:00+00:00,USA,0.1666666666666666,2018
605,265555,Woman attacked and sexually assaulted as she walks home from night out,birminghammail.co.uk,2015-08-03 07:00:00+00:00,UK,0.3333333333333333,2015
606,210738,"Chennai fake cop jailed for marrying 7 women, sexually abusing 6",timesofindia.com,2019-09-16 07:00:00+00:00,India,0.0,2019
607,242000,"Lady Gaga, Joe Biden planning centers for sexual assault survivors",ew.com,2017-11-13 08:00:00+00:00,USA,0.1666666666666666,2017
608,117392,Manhunt after a teenage girl sexually assaulted in ginnel,manchestereveningnews.co.uk,2019-05-17 07:00:00+00:00,UK,0.1666666666666666,2019
609,10659,3 Women Credited With Stopping Potential Sexual Assault,abcnews.go.com,2016-05-30 07:00:00+00:00,USA,0.1666666666666666,2016
610,206941,This Nike Commercial Features Women Athletes in Hijabs,time.com,2017-02-24 08:00:00+00:00,USA,0.1666666666666666,2017
611,208797,"Asian Games 2018: Sport wise India's full contingent of 572 athletes, including 312 men and 260 women",timesnownews.com,2018-08-17 07:00:00+00:00,India,0.1666666666666666,2018
612,176471,Video: Afghanistan's only woman athlete at the Olympics is running alone but fighting for all women,scroll.in,2016-08-06 07:00:00+00:00,India,0.3333333333333333,2016
613,194728,"Boy, girl or super athlete?",thehindu.com,2014-08-02 07:00:00+00:00,India,0.1666666666666666,2014
614,322847,India has learnt to accept female athletes but a long way to go: Sania,indiatimes.com,2020-05-07 07:00:00+00:00,India,0.1666666666666666,2020
615,239505,"Serena, Osaka top female athletes' rich list",espn.co.uk,2019-08-07 07:00:00+00:00,UK,0.1666666666666666,2019
616,32053,Five times US women athletes advocated for equality in sports,cnn.com,2019-03-08 08:00:00+00:00,India,0.1666666666666666,2019
617,322783,13 Female Athletes Who Made India Proud And Set New Benchmarks On The Sporting Stage,indiatimes.com,2020-03-08 08:00:00+00:00,India,0.1666666666666666,2020
618,28967,Aurora Games pays tribute to greatest female athlete,chron.com,2019-03-30 07:00:00+00:00,USA,0.1666666666666666,2019
619,143270,Athlete Anju Bobby George Claims Kerala Minister Insulted Her,news18.com,2016-06-09 07:00:00+00:00,India,0.1666666666666666,2016
620,85038,"Gujarat: Pregnant Dalit woman, others beaten for refusing to clear cow carcass",hindustantimes.com,2016-09-25 07:00:00+00:00,India,0.0,2016
621,103345,How three generations of Dalit women writers saw their identities and struggle?,indianexpress.com,2017-12-27 08:00:00+00:00,India,0.1666666666666666,2017
622,70883,Dalit Women in Politics: Bhavani Ilavenil on Karunan..ing credit and invisibilising work of Sathyavani Muthu,firstpost.com,2019-03-10 08:00:00+00:00,India,0.1666666666666666,2019
623,101168,Dalit killed for affair with upper caste woman: Kin,indianexpress.com,2017-04-05 07:00:00+00:00,India,0.0,2017
624,290349,How the Dalit Women of Bidar Are Fighting to Bridge the Wage Gap and Assert Their Rights,thebetterindia.com,2016-09-04 07:00:00+00:00,India,0.1666666666666666,2016
625,237812,15 yr old Dalit girl raped in moving car in Haryana,deccanherald.com,2018-08-01 07:00:00+00:00,India,0.1666666666666666,2018
626,199182,Man hacks to death brother who wanted to marry a Dalit girl in Coimbatore,thequint.com,2019-06-26 07:00:00+00:00,India,0.1666666666666666,2019
627,85901,"Dalit woman raped by doctor, compounder in Aligarh",hindustantimes.com,2014-09-22 07:00:00+00:00,India,0.1666666666666666,2014
628,176282,"If CPM wants to make Kerala ‘women friendly’, it should start by hearing out this Dalit auto driver",scroll.in,2016-02-01 08:00:00+00:00,India,0.0,2016
629,98658,Dalit boy beaten to death over affair with upper caste girl; 7 arrested,india.com,2016-07-21 07:00:00+00:00,India,0.0,2016
630,365678,Man Arrested for Beating and Kidnapping Atlanta Woman He Met on Hinge,complex.com,2020-11-17 08:00:00+00:00,USA,0.1666666666666666,2020
631,133012,Mariah Carey's Sister Arrested Under Alleged Prostitution Charges,ndtv.com,2016-08-29 07:00:00+00:00,India,0.3333333333333333,2016
632,36032,"Christina Regusters: Daycare worker arrested for kidnapping girl, 5, from school last month",dailymail.co.uk,2013-01-15 08:00:00+00:00,India,0.0,2013
633,347687,"Andhra woman strangled, her burnt body abandoned in field, two arrested",thenewsminute.com,2020-12-24 08:00:00+00:00,India,0.3333333333333333,2020
634,368252,'AGT' Kid Magicians Kadan & Brooklyn Arrested for Refusing to Live with Mother,tmz.com,2020-11-27 08:00:00+00:00,USA,0.1666666666666666,2020
635,332636,2nd Arrest In Slaying Of Kentucky Girl Playing In Dollhouse,news18.com,2020-08-26 07:00:00+00:00,India,0.1666666666666666,2020
636,31366,Sheriff: Texas woman removes meth from private parts during arrest,chron.com,2017-08-01 07:00:00+00:00,USA,0.1666666666666666,2017
637,132533,Kerala Woman Arrested For Attack On CPM Activist Attempts Suicide,ndtv.com,2016-06-19 07:00:00+00:00,India,0.1666666666666666,2016
638,332061,"Woman who wrongly accused Black teen is arrested, apologizes",news.yahoo.com,2021-01-08 08:00:00+00:00,India,0.1666666666666666,2021
639,223025,She stalked the Golden State Killer until she died. Some think her work led to the suspect’s arrest.,washingtonpost.com,2018-04-25 07:00:00+00:00,UK,0.3333333333333333,2018
640,343554,"Tory women aren't being allowed on TV, and it hurts us all",telegraph.co.uk,2021-01-25 08:00:00+00:00,UK,0.1666666666666666,2021
641,77117,Do Women Only Groups Help Us Or Hurt Us?,forbes.com,2014-10-28 07:00:00+00:00,India,0.1666666666666666,2014
642,304737,Kyle Rittenhouse's mother insists her teen son who fatally shot 2 people at a protest 'didn't go down there to hurt anybody',businessinsider.com,2020-12-08 08:00:00+00:00,India,0.3333333333333333,2020
643,43221,Woman charged with attempted murder after young mum hurt in Shotts 'hit and run',dailyrecord.co.uk,2019-06-24 07:00:00+00:00,UK,0.3333333333333333,2019
644,28333,"2 killed, 4 hurt in shootings Friday night, Saturday morning",chicagotribune.com,2014-05-10 07:00:00+00:00,USA,0.0,2014
645,162398,Florence Henderson Reads Hurts Like a Mother Book,people.com,2016-04-04 07:00:00+00:00,USA,0.1666666666666666,2016
646,219112,"Jennifer Lawrence Called Fat, Told to Diet When She Was Younger: “I Was Hurt”",usmagazine.com,2013-10-02 07:00:00+00:00,USA,0.1666666666666666,2013
647,174122,"Women in rural India still struggle to get cooking fuel and water, which hurts their health",scroll.in,2018-01-06 08:00:00+00:00,India,0.1666666666666666,2018
648,117198,Girl of ten seriously hurt by 'drug driver' on Hyde Road,manchestereveningnews.co.uk,2016-06-17 07:00:00+00:00,UK,0.1666666666666666,2016
649,158083,‘Battle of the Thermostat’: Cold Rooms May Hurt Women’s Productivity,nytimes.com,2019-05-22 07:00:00+00:00,India,0.0,2019
650,374203,The shameful neglect of India's women's cricket team,livemint.com,2021-04-13 07:00:00+00:00,India,0.1666666666666666,2021
651,340773,Kat Dennings Explained Why She Stood Up for Billie Eilish Against Body Shamers,sports.yahoo.com,2020-11-05 08:00:00+00:00,UK,0.1666666666666666,2020
652,278150,Bikini Babe To A Public Kiss: 5 Dirty Instances When Women Politicians Were Shamed,outlookindia.com,2019-04-29 07:00:00+00:00,India,0.1666666666666666,2019
653,176916,Woman shamed for wearing pyjamas in Tesco brands critics 'racist and sexist',standard.co.uk,2017-01-09 08:00:00+00:00,UK,0.1666666666666666,2017
654,81541,SHOCKING: Sonakshi Sinha reveals she was fat shamed by this model,freepressjournal.in,2018-02-09 08:00:00+00:00,India,0.1666666666666666,2018
655,81105,"Gillian Anderson Slams Plastic Surgery Rumors as 'Bollocks,' Says She's '#AgingWithoutShame'",foxnews.com,2016-02-12 08:00:00+00:00,UK,0.1666666666666666,2016
656,327121,Sonja Farak faced new drugs civil court case after crack jail shame and defended herself,mirror.co.uk,2020-04-03 07:00:00+00:00,UK,0.1666666666666666,2020
657,203667,Allyson Felix: Sprint legend who shamed Nike into supporting pregnant women,thetimes.co.uk,2019-06-15 07:00:00+00:00,UK,0.1666666666666666,2019
658,342155,Here's Why Women Are Being Shamed for Negotiating,style.yahoo.com,2020-08-28 07:00:00+00:00,UK,0.1666666666666666,2020
659,4870,‘I won’t live in shame’ – former prostitute tells her story,News24.com,2018-02-11 08:00:00+00:00,South Africa,0.3333333333333333,2018
660,335804,Woman fatally stabbed by ex boyfriend who broke into her Harlem apartment,nypost.com,2021-05-20 07:00:00+00:00,USA,0.3333333333333333,2021
661,275699,Woman avoids jail   despite stabbing ex partner in the chest,liverpoolecho.co.uk,2016-07-25 07:00:00+00:00,UK,0.1666666666666666,2016
662,381507,Man and woman stabbed by masked gang who stormed their house,liverpoolecho.co.uk,2020-02-14 08:00:00+00:00,UK,0.1666666666666666,2020
663,148914,Woman fatally stabbed near Hollywood’s Walk of Fame after refusing to give $1 to panhandlers,nydailynews.com,2013-06-20 07:00:00+00:00,USA,0.1666666666666666,2013
664,335736,Woman stabs man on Queens A train,nypost.com,2021-03-30 07:00:00+00:00,USA,0.3333333333333333,2021
665,317602,Mumbai: 65 year old woman stabbed to death by unknown person at her resident in Powai,freepressjournal.in,2020-02-11 08:00:00+00:00,India,0.3333333333333333,2020
666,24991,"Girl, 15, pleads guilty to murder in sister's stabbing in Mundelein",chicagotribune.com,2015-01-27 08:00:00+00:00,USA,0.0,2015
667,341983,Man charged with murder after 42 year old woman stabbed to death in Cheam,standard.co.uk,2021-05-31 12:51:30+00:00,UK,0.1666666666666666,2021
668,37188,Mother 'with history of mental illness stabs four year old son to death with kitchen knife',dailymail.co.uk,2014-03-30 07:00:00+00:00,India,0.1666666666666666,2014
669,110049,India women's cricketer Harmanpreet Kaur demoted to constable by Punjab Police,indiatoday.in,2018-07-10 07:00:00+00:00,India,0.1666666666666666,2018
670,330134,"Madhya Pradesh woman recovers from COVID 19 only to embrace 'sanlekhna', passes away",newindianexpress.com,2020-10-09 07:00:00+00:00,India,0.1666666666666666,2020
671,203968,"Interview: Chloë Grace Moretz talks about double standards and inequality in Hollywood, and how she's more than a damsel",thetimes.co.uk,2018-08-12 07:00:00+00:00,UK,0.3333333333333333,2018
672,283389,"Timothée Chalamet Proves That Men Can Embrace the Tiny Accessory Trend, Too",vogue.com,2019-12-13 08:00:00+00:00,UK,0.0,2019
673,159951,Two Black Women Embrace Their Chance to Be Hockey Role Models,nytimes.com,2016-11-25 08:00:00+00:00,India,0.1666666666666666,2016
674,194980,Jyothi Lakshmi impressed Malayalis with her grace and beauty,thehindu.com,2016-08-12 07:00:00+00:00,India,0.1666666666666666,2016
675,114171,Mixed race woman brought to tears over her afro hair records moving diary with support from 6m strangers,manchestereveningnews.co.uk,2021-05-04 07:00:00+00:00,UK,0.3333333333333333,2021
676,134456,First Saudi Woman Driver To Race Car In Kingdom,ndtv.com,2019-11-23 08:00:00+00:00,India,0.1666666666666666,2019
677,330100,Disgraced TN preacher arrested for sexually harassing woman when she was in school,newindianexpress.com,2020-10-29 07:00:00+00:00,India,0.3333333333333333,2020
678,65494,F1's David Coulthard becomes a drag racer...dressed as a woman,express.co.uk,2014-02-22 08:00:00+00:00,UK,0.1666666666666666,2014
679,58151,"Women capable of creating history, future with formidable grace: Rahul Gandhi",economictimes.indiatimes.com,2021-03-08 08:00:00+00:00,India,0.1666666666666666,2021
680,348174,Woman ‘punches nurse and spits at hospital security guards’ in latest coronavirus frontline attack...,thesun.co.uk,2020-04-05 07:00:00+00:00,UK,0.1666666666666666,2020
681,284739,Bathabile Dlamini admits Sassa paid for private security for her children,Dailymaverick.co.za,2017-05-17 07:00:00+00:00,South Africa,0.1666666666666666,2017
682,332085,Woman’s ride hailing death in China sparks fresh anger over lack of safety and security,news.yahoo.com,2021-02-23 08:00:00+00:00,India,0.0,2021
683,223017,Gratuitous cruelty by Homeland Security: Separating a 7 year old from her mother,washingtonpost.com,2018-03-04 08:00:00+00:00,UK,0.3333333333333333,2018
684,293348,Suspect's own home security system catches him fire fatal shots at woman: D.A.,news.google.com,2018-05-24 07:00:00+00:00,India,0.0,2018
685,293791,Social media goes gaga over Deepika’s ‘humble’ response to security guard who asked for her ID,telegraphindia.com,2019-06-24 07:00:00+00:00,India,0.1666666666666666,2019
686,259862,"'Fake Geek Girls' Paranoia Is About Male Insecurity, Not Female Duplicity",theatlantic.com,2013-01-22 08:00:00+00:00,USA,0.1666666666666666,2013
687,48121,Gandhi Hospital security guard caught with a woman,deccanchronicle.com,2017-10-27 07:00:00+00:00,India,0.1666666666666666,2017
688,221146,Mindy Kaling on Her Jewelry Obsession: “It Takes Me 30 Minutes to Get Through Airport Security”,usmagazine.com,2013-05-14 07:00:00+00:00,USA,0.1666666666666666,2013
689,136717,Exempt women from odd even for security reasons: Delhi Commission for Women,newindianexpress.com,2017-11-11 08:00:00+00:00,India,0.1666666666666666,2017
690,24747,"John Jonchuck, Florida dad, charged with murder after allegedly throwing daughter off bridge",cbsnews.com,2015-01-08 08:00:00+00:00,USA,0.1666666666666666,2015
691,96590,Daughter demolishes the soup factory where her father lost his life,independent.co.uk,2012-01-16 08:00:00+00:00,UK,0.3333333333333333,2012
692,233740,‘Is She Going To Be Okay?’: Michelle Malkin Reveals Daughter’s Heartbreaking Health Struggle,breitbart.com,2015-06-17 07:00:00+00:00,UK,0.1666666666666666,2015
693,146609,Dad's 'Donkey Kong' Hack Recasts Female As Hero For Daughter,npr.org,2013-03-12 07:00:00+00:00,USA,0.3333333333333333,2013
694,252931,Telangana Daughter Kills Mother 5 Years After Her Brother Murdered Their Father,scoopwhoop.com,2017-02-17 08:00:00+00:00,India,0.5,2017
695,3414,YouTuber 'McSkillet' Dies in 100 MPH Wrong Way Crash That Killed a Mother and 12 Year Old Daughter,msn.com,2018-08-25 07:00:00+00:00,India,0.3333333333333333,2018
696,108798,"Nita Ambani: Daughter, wife, mother, team owner, educationist; know all about her private life",indiatimes.com,2011-10-09 07:00:00+00:00,India,0.1666666666666666,2011
697,258786,"‘My Mother Had Loose Character’: The Smear Campaign Against Ishrat Jahan, Featuring Her Minor Daughter",swarajyamag.com,2018-02-04 08:00:00+00:00,India,0.5,2018
698,100660,"Parties should give 33% quota to women, and not just Parliament: KCR daughter",indianexpress.com,2017-02-12 08:00:00+00:00,India,0.1666666666666666,2017
699,169646,Shocking: Daughter murders mother after parents object to relationship with female teacher,rediff.com,2018-03-12 07:00:00+00:00,India,0.5,2018
700,366426,"Netflix Adds Sitcoms ‘Sister, Sister,’ ‘Moesha’ to ‘Strong Black Lead’ Slate",rollingstone.com,2020-07-29 07:00:00+00:00,UK,0.0,2020
701,66032,'She's an old hag' Argentina's Cristina Kirchner furious as Uruguay's leader caught on mic,express.co.uk,2013-04-05 07:00:00+00:00,UK,0.0,2013
702,222058,The number of countries with female political leaders has plummeted,washingtonpost.com,2017-01-09 08:00:00+00:00,UK,0.1666666666666666,2017
703,281037,Man City Women 1 0 Fortuna Hjorring: Carli Lloyd gives City first leg lead,skysports.com,2017-03-24 07:00:00+00:00,UK,0.1666666666666666,2017
